"word","participant","ID","trial","condition","wordCount","segmentCount","duration","duration_noSilence","voiced","voiced_noSilence","amEnvDep_mean","amEnvDep_sd","amEnvFreq_mean","amEnvFreq_sd","ampl_mean","ampl_sd","ampl_noSilence_mean","ampl_noSilence_sd","entropy_mean","entropy_sd","entropySh_mean","entropySh_sd","f1_freq_mean","f1_freq_sd","f1_width_mean","f1_width_sd","f2_freq_mean","f2_freq_sd","f2_width_mean","f2_width_sd","f3_freq_mean","f3_freq_sd","f3_width_mean","f3_width_sd","loudness_mean","loudness_sd","novelty_mean","novelty_sd","peakFreq_mean","peakFreq_sd","quartile25_mean","quartile25_sd","quartile50_mean","quartile50_sd","quartile75_mean","quartile75_sd","specCentroid_mean","specCentroid_sd","specSlope_mean","specSlope_sd","Dist_mean","category"
"angry","p62","p62_t46_s6","t46","v","w121","s6",0.205487528344671,0.204557823129252,0,0,1,0,10.0227272727273,0,0.00473181356186293,0.0025987699059211,0.00473181356186293,0.0025987699059211,0.51516659482784,0.140497067790457,0.749200932887538,0.0637521611368384,543.8195,76.1633994793852,171.958685962456,102.268720447877,1611.5715,682.148297075365,291.570381259805,152.951606575908,3216.581,927.22169968579,368.201767595745,118.257037408426,0.910528279398373,0.363932169059136,0.179077953808467,0.12501518760539,303.1875,35.7972901627244,238.039772727272,49.1404634067838,300.681818181818,22.6970078208076,348.289772727273,50.6885726080227,291.036298589137,20.6267981934763,52.1698082337865,26.6962794032775,1373.78451191087,"emotion/valence"
"angry","p80","p80_t12_s9","t12","v","w121","s9",0.49328798185941,0.483922902494331,0,0,0.112212400223717,0.00903090148240012,62.2510013414876,5.26306509823774,0.00870203569570116,0.00501919942320825,0.0091965934305545,0.00487295402714063,0.774356064540663,0.146612800584273,0.870758349772556,0.0782764241831946,1255.58,428.272539017393,319.171148904891,150.58816474931,2253.287,724.337846488049,279.789182808828,149.295362802111,3298.60088888889,1037.14077706062,333.44930230954,130.947514529099,2.69542345286868,0.928904175974858,0.11386935176854,0.119880755976626,339.659090909091,95.8458844755369,201.568181818182,61.0203583461756,306.25,67.7964017261169,379.75,43.7898439608599,283.837992262081,34.409002253848,22.3002266450621,26.1045298426013,1026.33241107639,"emotion/valence"
"angry","p56","p56_t45_s2","t45","v","w121","s2",0.113718820861678,0.109773242630386,0,0,1,0,18.2231404958678,0,0.0376037875020762,0.0184103937378377,0.0376037875020762,0.0184103937378377,0.643627683529101,0.0838244835377619,0.796096921795493,0.0408591503043563,426.811428571429,249.765968264007,167.606319410658,152.530679167136,1832.03904761905,215.316259439569,180.123787114528,100.640692837776,2561.65047619048,645.502341726784,224.261260324938,153.598150108836,2.3882994552278,0.33699047699346,0.175513440443965,0.146220632170453,200.454545454545,0,105,21.8713839986527,200.454545454545,0,233.863636363636,48.414372311133,199.752361641205,11.6138257451499,-55.7213805399151,15.3386767444848,1259.70834315102,"emotion/valence"
"angry","p56","p56_t45_s3","t45","v","w121","s3",0.25562358276644,0.254444444444445,0,0,0.102693616492478,0.0114709837657428,16.0363636363636,0,0.184245600741306,0.0698419562114935,0.184245600741306,0.0698419562114935,0.51006879315529,0.0898626960313287,0.754760574840524,0.0458670281065277,397.608,104.343278633165,215.584345463266,98.0994111192285,1594.593,214.588432817288,248.004652999735,137.707381556967,2296.785,614.054011615112,271.009704227008,158.454968301124,7.60665873021741,1.79847729884266,0.180562039585912,0.164685775700281,262.595454545454,49.142870227683,200.454545454545,0,276.627272727272,43.2399608565508,300.681818181818,0,256.97658128912,6.29357952708816,10.4378666273072,10.0915878621247,1259.70834315102,"emotion/valence"
"angry","p62","p62_t46_s2","t46","v","w121","s2",0.457369614512472,0.359206349206349,0,0,0.145391667302971,0.00808885768700196,78.1977334041069,8.51570686026516,0.0125368477176395,0.00755364913703917,0.0154343603477639,0.00566497434315006,0.682982578940747,0.165076531359664,0.851942344285075,0.0727794521083826,806.506056338028,231.841126392801,296.382951914269,150.54859634939,1473.17126760563,229.515189039416,200.890699661954,122.73742076033,2157.74281690141,450.468246574552,189.292586043868,108.575494425219,3.60242666789865,1.00690785471205,0.068975170181426,0.0911910597516763,271.037131882202,93.400335580406,199.042893725992,35.9102193537339,252.685659411011,58.3416573426936,364.206145966709,48.6295946442578,262.582652967882,28.2910641345217,8.85795641631925,28.1790912726739,1373.78451191087,"emotion/valence"
"angry","p80","p80_t12_s5","t12","v","w121","s5",0.122834467120181,0.119750566893424,0,0,1,0,16.7045454545455,0,0.0689876564432887,0.0539169013697196,0.0689876564432887,0.0539169013697196,0.886498510802731,0.0690936468935598,0.935871442885433,0.0357489011863232,391.349130434783,272.404715733327,174.699636752144,119.06048081421,1570.95869565217,512.30990850092,297.105742193897,114.814730724605,2598.57347826087,496.229060511819,245.097287443951,118.859846845922,4.29799005879138,2.52306006797234,0.0646872385944003,0.11966674060235,209.169960474308,90.2199501758223,139.446640316206,50.0144994982723,222.243083003952,51.9613120556428,296.324110671937,20.898831045266,228.621994500602,25.5569243201568,-19.7299978626229,22.7627520950638,1026.33241107639,"emotion/valence"
"angry","p56","p56_t45_s4","t45","v","w121","s4",0.168979591836735,0.159659863945579,0,0,1,0,12.1487603305785,0,0.0713634626798581,0.0398938194673708,0.073279358321186,0.0390280800291957,0.633750390725553,0.101930047590549,0.820299603443095,0.0518489431953514,591.602580645161,334.283591530382,351.620621367296,137.257904254398,1520.42419354839,401.941299850067,317.513439402134,143.231562842871,2353.67483870968,899.119395397041,256.233156811331,132.714671230773,7.11037453003523,2.59819796746613,0.125936584609744,0.114441646626243,213.387096774193,34.1551593958577,187.521994134897,34.1551593958573,226.319648093841,44.5813638254058,313.614369501466,34.1551593958577,246.562232446841,19.4495081432868,-4.96872595629944,25.1421004364226,1259.70834315102,"emotion/valence"
"angry","p62","p62_t46_s4","t46","v","w121","s4",0.316643990929705,0.21952380952381,0,0,0.160178655284766,0.00143673482249202,39.3715242961476,2.87089975725044,0.00744807932024982,0.005979581351703,0.0100670839945083,0.00537701936361457,0.627462268807605,0.14789398410703,0.809358070665461,0.0707707938802146,1116.29465116279,348.652387919058,301.08450074448,125.756952242057,1899.4676744186,517.176916753865,257.785404413394,123.054857227842,2859.18860465116,951.13913623808,269.709968255048,154.617984507074,2.75391635620019,1.02904596357898,0.0876715747343622,0.0975237926633888,284.365750528541,53.2613448323814,216.770613107822,43.3596122828697,289.027484143763,32.5090172147526,337.975687103594,49.0195040944361,281.666295360827,21.5081908470717,41.4413392607818,29.024485272195,1373.78451191087,"emotion/valence"
"angry","p56","p56_t45_s7","t45","v","w121","s7",0.110498866213152,0.109773242630386,0,0,1,0,19.0909090909091,0,0.00234344241177091,0.0011626690089343,0.00268961745972721,0.00112302030875156,0.855038932904988,0.112747557248722,0.922820329733583,0.0501805874052266,1651.741875,435.051979487796,337.053138675582,148.41263504628,2860.728125,947.058323231952,346.835115875531,140.741798532044,4078.47375,1053.45689621598,322.227701624936,151.016259286799,1.36458020354416,0.190911919646721,0.152516477676086,0.161747553033087,225.511363636363,93.3065130197288,150.340909090909,63.3892930970113,231.775568181818,47.9801539227894,332.002840909091,70.5754689913367,243.885084978297,36.1070870797095,-2.64209368304713,39.1427062941741,1259.70834315102,"emotion/valence"
"angry","p35","p35_t5_s2","t5","v","w121","s2",0.356054421768707,0.35421768707483,0,0,0.185725603412935,0.024676584869964,135.992612634528,24.6143082606208,0.00541708607723862,0.00289477576110422,0.00541708607723862,0.00289477576110422,0.686411545731447,0.158266332803941,0.819814929783026,0.0919785549313677,650.243,298.967457263268,187.351793960327,126.903383593864,1599.39157142857,776.688631829665,174.133449610086,133.404812721341,2500.18042857143,1446.67982804649,287.363203711555,152.895244179182,1.29260746567609,0.472031405368231,0.112015935935455,0.12897600997875,234.818181818182,119.307390816385,190.431818181818,92.1288489148296,239.113636363636,92.3543236742573,332.181818181818,71.4704520206595,254.422817508568,60.1306983540006,14.014069148795,56.7445324033522,639.395676424814,"emotion/valence"
"angry","p80","p80_t12_s4","t12","v","w121","s4",0.760975056689342,0.723378684807257,0,0,0.284182248133008,0.0437885611097865,70.3827736888973,2.69706187118423,0.0183835982982427,0.0120733226701926,0.0211209241090465,0.0119769573681054,0.749822212959784,0.156132466033365,0.877442849609545,0.0602570995650153,554.997190082645,553.729866565854,243.764684580656,154.066029036158,1850.1032231405,921.719810739879,361.310737518776,118.761807030412,3222.65438016529,959.755776630087,337.281645784248,136.085907332369,4.45931885308821,2.25923988028692,0.0497382848115636,0.111352277290478,249.325694966191,67.3784037271012,181.403080390683,45.4057377891677,250.154019534184,50.3202914109462,317.248309541698,39.5593279571354,251.696462800377,25.1874935737504,2.39796705219268,25.3424216916838,1026.33241107639,"emotion/valence"
"angry","p80","p80_t12_s3","t12","v","w121","s3",0.691428571428571,0.688458049886622,0,0,0.309027768045063,0.0339834037740321,77.5706903654815,4.09828765545289,0.0558835681623345,0.0296697255610821,0.0558835681623345,0.0296697255610821,0.801100698457346,0.103836897183864,0.892004173277953,0.0473420071983418,564.057445255474,471.223486968372,252.577170633838,128.375001383273,1618.9197810219,735.843690261557,279.30207358589,142.205821348393,2880.98080291971,782.117706175561,309.546028850306,137.230869916653,4.86710557905599,2.0573258553082,0.00949652620955582,0.0730190128397179,215.817850033178,71.7934992142213,164.606834771068,55.3486190786167,232.644326476443,50.0167150894471,302.876575978766,49.3220047524281,237.397391904823,32.0413953701361,-11.3365048575582,29.2366604773081,1026.33241107639,"emotion/valence"
"angry","p80","p80_t12_s2","t12","v","w121","s2",0.329024943310658,0.224512471655329,0,0,0.267963285737264,0.0109363339321815,103.665022498059,5.14384925968363,0.0646340671022275,0.0522752110934633,0.0949470223453252,0.040765955173076,0.848877016244018,0.13982958783097,0.924508844460038,0.054030951965313,658.890731707317,445.955348305132,266.980825413619,129.784397081415,1520.32536585366,542.727540816281,272.219184034711,100.644507632579,2417.27390243902,654.403915544055,352.223660737243,139.296190981462,11.0117596735844,3.77084660929931,0.0894968706558773,0.145416993879743,317.793791574279,120.486437072158,173.564301552106,59.3984661985182,268.90243902439,47.218771175672,381.352549889135,40.2129517144364,269.107095150742,29.9484914012321,13.8065600700693,24.271532318807,1026.33241107639,"emotion/valence"
"angry","p69","p69_t59_s2","t59","v","w121","s2",0.854195011337868,0.848095238095238,0,0,0.12039460751353,0.0161290570494603,176.541915292405,8.65409630578008,0.00491690055366233,0.00202912184092303,0.00494219873999904,0.00200808268696884,0.726955690896223,0.141041687622735,0.873192010119475,0.0618900804339721,565.06224852071,130.621602109954,224.016119712604,125.937479805129,1527.61319526627,283.27647586592,211.060264980893,117.505871218751,2592.82082840237,1084.354534925,266.870861108537,132.616630164969,1.21390352180791,0.338334644664188,0.164121864910876,0.146037719791762,305.426304464766,95.2163178411998,186.221086605702,57.1340019070996,268.65653577192,56.1596295920538,362.953200645508,51.1547976456496,267.244638843001,33.618504930908,13.6943579937309,29.145956449609,609.243918105152,"emotion/valence"
"angry","p69","p69_t59_s1","t59","v","w121","s1",0.0226077097505669,0.0199773242630385,0,0,0.990114088265159,0.0171229014038867,0.100227272727273,0,0.00522658013963301,0.0014351562996405,0.00522658013963301,0.0014351562996405,0.628093895905609,0.286213331405994,0.751198192648133,0.195676176998076,667.6,185.783391076813,280.592791073595,142.28536182239,1525.07333333333,240.504790042388,186.280743079124,103.984345881832,2201.53,381.382461710027,441.653983459348,53.8616543769795,1.1781158550058,0.638059045390539,0.0708794969186107,0.160095759553055,300.681818181818,173.598728667699,233.863636363636,115.732485778466,367.5,57.8662428892331,367.5,57.8662428892331,312.76000929984,56.6148480527692,48.8995740808805,45.3075783109678,609.243918105152,"emotion/valence"
"angry","p14","p14_t50_s1","t50","v","w121","s1",0.63421768707483,0.618616780045352,0,0,0.124362354378536,0.0169879510120418,56.0590144874156,17.1324548792191,0.00274602352291701,0.00231458899427574,0.00316671862132701,0.00231613505039728,0.655019333559572,0.170739589181996,0.809427065946753,0.0922813099496021,983.174380952381,450.976315336054,291.503345253054,157.794559077812,1974.02619047619,966.096861002661,242.010158359013,144.98758948882,3627.73133333333,1313.30044947912,339.468067780197,133.079030013672,0.925436600392507,0.469402428082293,0.0964971757062001,0.119547977728885,172.772727272727,56.4499466050242,113.590909090909,34.234130968092,193.772727272727,42.3102909463152,230.045454545454,62.0398060903885,191.193722955066,30.4051979156741,-60.7199886026383,37.523290853807,796.32375755569,"emotion/valence"
"angry","p80","p80_t12_s7","t12","v","w121","s7",0.258458049886621,0.254444444444445,0,0,0.495861409049855,0.078416253333059,83.7688654682612,6.72347594848657,0.0100580085643087,0.00408345205191061,0.0100580085643087,0.00408345205191061,0.748738346501253,0.129324318423644,0.871263075446471,0.0562138622097272,359.2768,240.044768974456,158.229747570195,124.011003315366,2109.514,641.501937834094,370.550590124277,134.366636166972,3217.6298,867.37006303124,325.508892672651,134.144034121088,1.24535673389336,0.446226370595523,0.0129003821881546,0.0965172890513739,234.531818181818,68.9952163271706,170.386363636363,61.5848286163276,238.540909090909,49.142870227683,302.686363636363,51.5852119401395,240.925406858684,34.9967157987496,-12.0748221909362,39.9964578015695,1026.33241107639,"emotion/valence"
"angry","p29","p29_t43_s1","t43","v","w121","s1",1.12179138321995,1.06759637188209,0,0,0.0977606172707294,0.00690021705400878,90.2682009365146,62.8641543135823,0.0254326538513438,0.0134038888272224,0.0265033664475327,0.012743649010666,0.646443530112751,0.175541264391518,0.785867688869908,0.117543300821068,629.96103286385,202.827859665469,191.483460655005,122.081745333607,1275.61051643192,334.435931608951,191.493559207674,119.162742488,2119.74868544601,900.175116230882,275.995481946501,151.118249976149,3.10653631983489,0.898833624007354,0.200984705268348,0.156217824317139,346.325224071703,88.9099221145887,231.981434058899,70.8462680942113,322.797695262484,78.0706169666469,372.205505761844,63.6617436795773,297.366074717856,48.2464931178316,39.4183969415451,40.0424173322144,619.627030036348,"emotion/valence"
"angry","p80","p80_t12_s8","t12","v","w121","s8",0.634013605442177,0.623605442176871,0,0,0.480045390836638,0.0900500259063545,76.6721042830595,1.02915108809538,0.0345845503254352,0.0239684357974581,0.0351505006260661,0.0239799292584498,0.752336746833427,0.12107455467886,0.868468202195132,0.0535738460277564,490.928699186992,570.083375279814,182.209135351495,135.123557325132,1797.91146341463,723.944224170147,309.103775529511,147.776356836597,2885.1318699187,996.797519262949,279.251795107562,136.220482415244,4.35018727004721,2.33430203013729,0.0056361203702638,0.0801391322975753,208.60310421286,66.1772493533312,152.378048780488,50.2770091520054,223.270509977827,51.0303142284066,286.014412416851,45.7015299232015,225.191164620905,31.5601144866733,-26.2478808314001,34.4576135969217,1026.33241107639,"emotion/valence"
"angry","p56","p56_t45_s6","t45","v","w121","s6",0.440997732426304,0.439024943310658,0,0,0.314533718227649,0.0135265787375913,91.5036514707599,3.1451876139864,0.200009583060402,0.0679572373915761,0.200009583060402,0.0679572373915761,0.542518142084096,0.139495805841991,0.762290314208464,0.0640549193346864,320.035517241379,32.5725405025075,78.1736000744966,57.6780536551129,1703.63011494253,224.411615846263,196.664039656455,103.828325287835,2252.42942528736,460.636328007137,249.298243275499,144.931450276013,5.87547086798921,1.70632631589681,0.0494336415265769,0.086197548296983,268.424764890282,47.095789593584,196.99843260188,18.394048676912,266.120689655172,47.9153998054445,299.529780564263,10.7454915423516,257.585761551203,19.5910845865281,9.96554179012543,31.5240394578421,1259.70834315102,"emotion/valence"
"angry","p62","p62_t46_s7","t46","v","w121","s7",0.295079365079365,0.229501133786848,0,0,0.184332768714178,0.0115178358241404,75.0795050877983,0.595786713613211,0.00905315756311608,0.00656095549937433,0.0111060292730936,0.00603266616274151,0.538399085078074,0.15122444725847,0.746336973325841,0.0871949522548127,1079.348,187.700240671614,235.270685548283,135.53953008941,1877.472,261.590249397794,303.606873991933,127.116956060998,2872.32133333333,737.914427601072,365.974588265991,134.487005844069,2.92780148324817,1.02110132793228,0.128692738964142,0.148506769960429,356.363636363636,50.3660996056038,278.409090909091,42.1393022324424,334.090909090909,47.7814774837849,392,28.8453120723276,318.433921170368,20.3863485544464,67.9659602926176,26.301933282301,1373.78451191087,"emotion/valence"
"angry","p35","p35_t5_s1","t5","v","w121","s1",0.057891156462585,0.0548979591836734,0,0,1,0,36.4462809917355,0,0.0044819641288991,0.00096836130658006,0.0044819641288991,0.00096836130658006,0.547607281858692,0.129103980023615,0.805099796626649,0.0593206053087982,626.268,512.304411389253,221.966084970561,136.175316293514,1852.752,587.098990173056,191.151024521958,101.724879878275,3559.906,873.836482545028,422.371630260053,124.146061464674,0.867576782637436,0.142116572849926,0.179319817762904,0.132296426140409,260.590909090909,84.5190574626824,200.454545454545,47.2475894701919,260.590909090909,70.0795003095512,330.75,67.6482531705351,254.754926119622,41.2248190354076,-0.586118980867032,41.4255158329416,639.395676424814,"emotion/valence"
"angry","p62","p62_t46_s5","t46","v","w121","s5",0.161814058956916,0.159659863945579,0.612903225806452,0.612903225806452,1,0,12.5284090909091,0,0.00217950347844304,0.00125610838094795,0.00217950347844304,0.00125610838094795,0.559364626310596,0.228193051951903,0.75265065407693,0.125079874025864,773.634516129032,445.201762042325,175.893549350728,155.43649181313,1863.55193548387,759.242390770428,204.026786840762,94.8487908708882,3075.8864516129,455.440340202376,260.173988450942,148.073392108322,0.575076910019703,0.231701941802661,0.173096730355458,0.164037623915629,352.412023460411,92.8422986324439,261.884164222874,66.8720457381085,323.313782991202,49.8434800216287,397.675953079179,18.0013495895018,315.740473174242,29.3741978715235,65.0369329097003,37.4838224350893,1373.78451191087,"emotion/valence"
"angry","p56","p56_t45_s8","t45","v","w121","s8",0.476054421768707,0.399115646258504,0,0,0.0742674297095574,0.00763319474519833,84.4569770103988,2.53427012315629,0.103742435642456,0.0611605702006512,0.121582014624439,0.0493591990195113,0.586257997237781,0.161102932478452,0.788976194492982,0.0762978365498212,891.794303797468,324.848372273003,242.766627944336,145.641650492854,1553.08949367089,383.651782008375,212.184057617153,126.699053512728,2567.99227848101,732.591005761705,189.087262280037,120.578993505898,9.09361357357971,2.70787938196771,0.125208056167635,0.123382138543253,241.052934407364,54.4704245181836,186.498849252013,34.9201310536145,247.396432681242,50.3327400206495,298.144418872267,27.6805041002087,246.649653121524,26.8107197328758,1.24485415615976,34.9314062788128,1259.70834315102,"emotion/valence"
"ash","p80","p80_t2_s2","t2","v","w88","s2",0.431133786848073,0.389138321995465,0,0,0.213146721154433,0.0303462923915495,43.0698875625491,1.82080811694917,0.00216373324851193,0.00207304556019583,0.0026239210101886,0.00217241087071778,0.709149289163948,0.167323532785541,0.850828431756267,0.0817398473597805,1108.04969230769,102.788937557885,172.21801456341,115.615159127796,1886.04246153846,443.490350152313,309.54013037532,135.04804086786,3272.86892307692,912.064247266063,385.381152025325,119.924876343669,1.16681783913181,0.465423101673533,0.120469147633237,0.146315077024401,328.437062937063,99.45330537062,206.622377622377,55.6828889757179,292.972027972028,62.1583158566376,387.031468531469,34.8862682511624,282.642393950643,33.3886601317299,24.5351252390781,27.3880843914591,1026.33241107639,"thing/object"
"ash","p80","p80_t2_s3","t2","v","w88","s3",0.367641723356009,0.244467120181406,0,0,0.187115629822308,0.0220915844593144,50.6911326077496,13.8788422909908,0.0041200758303016,0.00311166198196899,0.00563438670077737,0.00284379144244711,0.817073310679866,0.132736585548376,0.898548158433072,0.0653377034750212,1026.24829787234,455.208298795938,279.812376465918,127.874265608301,1981.70212765957,633.444396612459,275.483078656989,142.368154578733,3136.54106382979,905.057632664625,319.043208984454,155.251577447462,2.78293221776583,0.863528824537106,0.114096167760947,0.115284196846777,294.284332688588,131.187832655876,172.732108317215,65.0961775213212,264.429400386847,82.0808923546356,364.65667311412,56.9489576486235,263.49057724158,43.0288855846853,8.99792910479341,31.749612671956,1026.33241107639,"thing/object"
